Gram(0),Gram local multiply(0),Gram shift(0),Gram all-reduce(0),Gram all-gather(0),Gram packing(0),Gram all-to-all(0),Gram unpacking(0),Eigensolve(0),TTM(0),TTM local multiply(0),TTM packing(0),TTM reduce-scatter(0),TTM reduce(0),Gram(1),Gram local multiply(1),Gram shift(1),Gram all-reduce(1),Gram all-gather(1),Gram packing(1),Gram all-to-all(1),Gram unpacking(1),Eigensolve(1),TTM(1),TTM local multiply(1),TTM packing(1),TTM reduce-scatter(1),TTM reduce(1),Gram(2),Gram local multiply(2),Gram shift(2),Gram all-reduce(2),Gram all-gather(2),Gram packing(2),Gram all-to-all(2),Gram unpacking(2),Eigensolve(2),TTM(2),TTM local multiply(2),TTM packing(2),TTM reduce-scatter(2),TTM reduce(2),Gram(3),Gram local multiply(3),Gram shift(3),Gram all-reduce(3),Gram all-gather(3),Gram packing(3),Gram all-to-all(3),Gram unpacking(3),Eigensolve(3),TTM(3),TTM local multiply(3),TTM packing(3),TTM reduce-scatter(3),TTM reduce(3),Gram(4),Gram local multiply(4),Gram shift(4),Gram all-reduce(4),Gram all-gather(4),Gram packing(4),Gram all-to-all(4),Gram unpacking(4),Eigensolve(4),TTM(4),TTM local multiply(4),TTM packing(4),TTM reduce-scatter(4),TTM reduce(4),Total
12.2213,11.6853,0,0.533245,0,0,0,0,3.34815,1.21806,1.07429,0,0,0,1.80582,0.778886,0,0.490619,0,0.0301219,0.460967,0.0285758,9.07265,1.22876,0.0672999,0.0368628,0.286643,0,0.412503,0.0231653,0,0.365523,0,0.000940178,0.0182211,0.00119659,2.7967,0.328993,0.00374231,0,0,0.0218333,0.013993,3.667e-05,0,0.0139537,0,0,0,0,9.1227e-05,0.0724394,3.8479e-05,0,0,0,0.000717896,1.439e-05,0,0.000580324,0,0,0.00011476,0,4.5577e-05,0.0913305,6.032e-05,0,0,0.000486942,32.6251
12.2213,11.6876,0,0.530938,0,0,0,0,3.34527,1.20549,1.05896,0,0,0,1.82115,0.778087,0,0.470246,0,0.0305738,0.494869,0.0305716,9.06631,1.23258,0.0596347,0.0411066,0.287625,0,0.414342,0.0222018,0,0.377706,0,0.000960029,0.0090571,0.00090487,2.79669,0.327063,0.00368976,0,0,0.0199655,0.0159144,4.5903e-05,0,0.0158639,0,0,0,0,8.9366e-05,0.0724397,3.787e-05,0,0,0,0.000719802,1.6348e-05,0,0.000585412,0,0,0.000107295,0,4.5469e-05,0.0911682,6.3634e-05,0,0,0.000321195,32.6249
12.2212,11.6877,0,0.530854,0,0,0,0,3.34903,1.20163,1.05872,0,0,0,1.82141,0.780106,0,0.505195,0,0.0301192,0.463484,0.0261471,9.0471,1.25451,0.059363,0.0404548,0.292231,0,0.411311,0.0228513,0,0.370171,0,0.000901616,0.0129217,0.00102816,2.78896,0.335509,0.00368902,0,0,0.0202568,0.0156283,2.8999e-05,0,0.0155968,0,0,0,0,9.1661e-05,0.0724426,3.9089e-05,0,0,0,0.000716947,1.4366e-05,0,0.000587439,0,0,0.000106378,0,4.3868e-05,0.0911596,6.0033e-05,0,0,0.000316061,32.6249
12.2208,11.6571,0,0.560933,0,0,0,0,3.35286,1.22635,1.08717,0,0,0,1.7929,0.778253,0,0.476714,0,0.0293647,0.462134,0.0301446,9.06429,1.22554,0.0596224,0.0411553,0.281682,0,0.421557,0.0228302,0,0.371687,0,0.000994034,0.0215865,0.00100631,2.79824,0.328348,0.00370878,0,0,0.0221092,0.0138282,3.1924e-05,0,0.0137937,0,0,0,0,9.93e-05,0.0724363,3.7813e-05,0,0,0,0.000719632,1.4143e-05,0,0.0005871,0,0,0.000109486,0,4.39e-05,0.0912613,6.1724e-05,0,0,0.000415794,32.6245
12.2213,11.6932,0,0.525348,0,0,0,0,3.34413,1.20688,1.0594,0,0,0,1.82062,0.779051,0,0.485595,0,0.0302807,0.480188,0.0290913,9.0672,1.23405,0.059596,0.0408288,0.290925,0,0.411497,0.0232775,0,0.36198,0,0.00092065,0.0207938,0.00114992,2.78314,0.343944,0.00371811,0,0,0.0224498,0.0134164,4.0515e-05,0,0.0133736,0,0,0,0,0.000103813,0.0724361,3.822e-05,0,0,0,0.000716358,1.4945e-05,0,0.000586688,0,0,0.000106356,0,4.464e-05,0.0913134,6.1916e-05,0,0,0.000467504,32.6251
12.2213,11.6555,0,0.563053,0,0,0,0,3.34439,1.22848,1.08126,0,0,0,1.79886,0.777879,0,0.468961,0,0.0300782,0.474051,0.0307995,9.03684,1.26556,0.0598432,0.0411588,0.290378,0,0.41129,0.0230413,0,0.369892,0,0.00091819,0.0129921,0.00102863,2.78719,0.339532,0.00380253,0,0,0.0223071,0.0134818,3.4256e-05,0,0.0134448,0,0,0,0,9.8785e-05,0.0724404,3.6468e-05,0,0,0,0.00072108,1.4572e-05,0,0.000586174,0,0,0.00010914,0,4.4795e-05,0.0913645,6.3166e-05,0,0,0.00051705,32.6251
12.2213,11.6711,0,0.547384,0,0,0,0,3.34886,1.21677,1.07368,0,0,0,1.80644,0.780533,0,0.505039,0,0.0297285,0.448773,0.0259944,9.06708,1.23435,0.0594679,0.0402981,0.291607,0,0.411438,0.0231194,0,0.363508,0,0.000914979,0.0193899,0.00110892,2.79843,0.329243,0.00381017,0,0,0.0229743,0.0128301,3.3609e-05,0,0.0127944,0,0,0,0,9.6132e-05,0.0724415,3.7107e-05,0,0,0,0.000717051,1.4658e-05,0,0.000580415,0,0,0.000111024,0,4.8847e-05,0.0913574,4.7962e-05,0,0,0.011456,32.6251
12.2208,11.6547,0,0.563471,0,0,0,0,3.3442,1.22983,1.08247,0,0,0,1.79763,0.777809,0,0.468298,0,0.0297998,0.474612,0.030283,9.0528,1.24626,0.0596253,0.0412203,0.288468,0,0.413983,0.022698,0,0.374283,0,0.000959503,0.0116735,0.000923413,2.7967,0.329863,0.00388046,0,0,0.022555,0.0131555,3.0849e-05,0,0.0131223,0,0,0,0,9.5754e-05,0.0724425,3.6383e-05,0,0,0,0.000713918,1.4161e-05,0,0.000579419,0,0,0.000112277,0,4.8774e-05,0.091338,4.5459e-05,0,0,0.01144,32.6246
12.2213,10.4049,0,1.81379,0,0,0,0,3.33251,1.2,1.0405,0,0,0,1.83919,0.775607,0,0.520295,0,0.0297172,0.470704,0.0282809,9.04156,1.27163,0.0594382,0.0402923,0.304561,0,0.40397,0.0231932,0,0.369471,0,0.000967562,0.00600827,0.00102407,2.80012,0.325164,0.00396651,0,0,0.0214677,0.0141073,3.4191e-05,0,0.0140706,0,0,0,0,0.000231777,0.0723193,3.9969e-05,0,0,0,0.000723007,1.43e-05,0,0.00058418,0,0,0.000115946,0,4.3735e-05,0.091249,5.1634e-05,0,0,0.0113469,32.625
12.2213,10.3764,0,1.84232,0,0,0,0,3.33019,1.23943,1.07782,0,0,0,1.80172,0.772746,0,0.550888,0,0.029054,0.404385,0.0289679,9.04175,1.26294,0.0596554,0.0408429,0.294444,0,0.412829,0.023303,0,0.370188,0,0.000919441,0.01411,0.00103104,2.79292,0.334577,0.00396076,0,0,0.0226778,0.0129395,3.2909e-05,0,0.0129041,0,0,0,0,0.000232029,0.0723211,3.9923e-05,0,0,0,0.00072178,1.3696e-05,0,0.000584221,0,0,0.000115316,0,4.4034e-05,0.091297,5.2001e-05,0,0,0.0113941,32.6251
12.2212,10.3825,0,1.83618,0,0,0,0,3.33633,1.23372,1.07811,0,0,0,1.8016,0.775006,0,0.617879,0,0.0287808,0.340158,0.0254634,9.01799,1.28267,0.0674428,0.0366808,0.286396,0,0.416073,0.0235168,0,0.365081,0,0.000886268,0.0221916,0.00121004,2.80454,0.3225,0.00374726,0,0,0.0222624,0.0135786,3.8401e-05,0,0.0135375,0,0,0,0,0.00014209,0.0724073,3.9853e-05,0,0,0,0.000729177,1.5057e-05,0,0.000628439,0,0,7.7582e-05,0,3.7389e-05,0.0913558,5.5324e-05,0,0,0.000517362,32.6251
12.2206,10.4114,0,1.80671,0,0,0,0,3.31859,1.21511,1.04149,0,0,0,1.8381,0.775158,0,0.543495,0,0.0302084,0.444086,0.0291993,9.03322,1.25961,0.0596712,0.0407908,0.282742,0,0.422292,0.0224927,0,0.377404,0,0.000939771,0.0172199,0.000967546,2.8062,0.31948,0.00378002,0,0,0.0208949,0.0148954,4.4131e-05,0,0.0148477,0,0,0,0,0.000114372,0.0724371,4.1508e-05,0,0,0,0.000729643,1.5455e-05,0,0.000629399,0,0,7.591e-05,0,3.712e-05,0.0912736,5.8907e-05,0,0,0.000431019,32.6245
12.2212,10.3826,0,1.83605,0,0,0,0,3.33135,1.23674,1.07628,0,0,0,1.80333,0.774631,0,0.54388,0,0.0289277,0.410827,0.0290821,9.02733,1.27017,0.0596901,0.0408081,0.287878,0,0.417194,0.0231067,0,0.36993,0,0.000910769,0.0189271,0.00103644,2.80277,0.322455,0.00384377,0,0,0.0208531,0.0148752,3.9055e-05,0,0.0148333,0,0,0,0,0.000245531,0.0723182,4.0899e-05,0,0,0,0.000728298,1.5396e-05,0,0.000629016,0,0,7.5964e-05,0,3.7393e-05,0.0912709,6.5997e-05,0,0,0.000419167,32.625
12.2212,10.4052,0,1.81343,0,0,0,0,3.33071,1.20233,1.0413,0,0,0,1.83829,0.773589,0,0.553291,0,0.0299511,0.437151,0.0288432,9.03268,1.26222,0.0595627,0.0407475,0.284708,0,0.420207,0.0229392,0,0.371529,0,0.000948719,0.0204273,0.0010264,2.78968,0.337291,0.0038689,0,0,0.0221663,0.0134761,3.7324e-05,0,0.0134353,0,0,0,0,0.000244792,0.0723205,4.0872e-05,0,0,0,0.000727866,1.6313e-05,0,0.000628683,0,0,7.3444e-05,0,3.7688e-05,0.0913131,6.3511e-05,0,0,0.000463297,32.6251
12.2213,10.389,0,1.82971,0,0,0,0,3.33652,1.21388,1.05844,0,0,0,1.82122,0.779412,0,0.565527,0,0.0292388,0.404403,0.0273276,9.04826,1.25021,0.0593564,0.0405788,0.287894,0,0.417492,0.0232949,0,0.361992,0,0.000895968,0.026843,0.00113551,2.80433,0.323021,0.00382839,0,0,0.022525,0.0131763,3.2234e-05,0,0.0131417,0,0,0,0,0.000113722,0.0724497,3.994e-05,0,0,0,0.000726752,1.7609e-05,0,0.000625991,0,0,7.4349e-05,0,4.0098e-05,0.091336,6.3151e-05,0,0,0.000489247,32.6251
12.2207,10.3854,0,1.83278,0,0,0,0,3.33338,1.21662,1.058,0,0,0,1.82165,0.774536,0,0.616662,0,0.0291348,0.361723,0.02525,9.00999,1.28358,0.0592977,0.0397824,0.284316,0,0.422098,0.0229195,0,0.370054,0,0.000918495,0.023916,0.00102905,2.80198,0.324648,0.00392399,0,0,0.0224012,0.0132599,3.2661e-05,0,0.0132246,0,0,0,0,0.000121337,0.072443,3.9597e-05,0,0,0,0.000726835,1.5832e-05,0,0.000626165,0,0,7.5682e-05,0,3.9949e-05,0.0913937,6.4673e-05,0,0,0.00054262,32.6246
12.2214,10.3453,0,1.87336,0,0,0,0,3.3446,1.19915,1.05219,0,0,0,1.82786,0.774813,0,0.539175,0,0.0294409,0.438427,0.0295595,9.06298,1.24517,0.0593383,0.0434973,0.295352,0,0.406785,0.0232266,0,0.363479,0,0.000925225,0.0146024,0.00111162,2.79375,0.334271,0.00394241,0,0,0.0233074,0.0123019,3.2498e-05,0,0.0122671,0,0,0,0,0.000102501,0.0724298,3.7563e-05,0,0,0,0.000721794,1.5439e-05,0,0.000620741,0,0,7.7997e-05,0,4.0711e-05,0.0913917,4.8489e-05,0,0,0.0114861,32.6252
12.2215,10.3179,0,1.90077,0,0,0,0,3.33636,1.22635,1.07089,0,0,0,1.80908,0.77375,0,0.538095,0,0.0284164,0.423256,0.0292406,9.04017,1.26769,0.059382,0.043461,0.294785,0,0.407054,0.0228035,0,0.373998,0,0.00111351,0.00465524,0.000994625,2.80361,0.322586,0.00394198,0,0,0.0230183,0.0125921,3.5954e-05,0,0.0125535,0,0,0,0,0.000117602,0.0724154,3.6994e-05,0,0,0,0.000721707,1.5775e-05,0,0.000620049,0,0,7.7677e-05,0,4.1065e-05,0.091361,4.6666e-05,0,0,0.0114578,32.6252
12.2214,10.3173,0,1.90131,0,0,0,0,3.34586,1.21669,1.07111,0,0,0,1.80893,0.775055,0,0.545034,0,0.0283834,0.41532,0.0291387,9.06227,1.24054,0.059163,0.0428516,0.291233,0,0.410696,0.0230255,0,0.369585,0,0.000945529,0.0126441,0.00104722,2.79572,0.330578,0.00402934,0,0,0.021784,0.0137069,3.8551e-05,0,0.0136655,0,0,0,0,0.000104978,0.0724333,3.8023e-05,0,0,0,0.000723474,1.5105e-05,0,0.000621196,0,0,7.8175e-05,0,4.0113e-05,0.0912984,4.3297e-05,0,0,0.0113998,32.625
12.2209,10.3512,0,1.86691,0,0,0,0,3.34918,1.18164,1.03909,0,0,0,1.84097,0.778785,0,0.576902,0,0.0297982,0.411702,0.0266882,9.05477,1.2541,0.059402,0.0434501,0.297872,0,0.405412,0.0230904,0,0.370324,0,0.000926053,0.00655499,0.00104546,2.80683,0.320499,0.00393212,0,0,0.0231861,0.0124446,3.0923e-05,0,0.012411,0,0,0,0,9.6508e-05,0.0724418,3.7357e-05,0,0,0,0.000723961,1.4047e-05,0,0.000620868,0,0,7.9462e-05,0,4.0079e-05,0.0913361,4.438e-05,0,0,0.0114363,32.6246
12.2214,10.3639,0,1.85471,0,0,0,0,3.34717,1.18349,1.03886,0,0,0,1.84112,0.776173,0,0.581848,0,0.0301661,0.409829,0.0270527,9.05936,1.24927,0.0595683,0.0434264,0.296908,0,0.405852,0.0232935,0,0.365252,0,0.000925766,0.0116939,0.00119533,2.80616,0.319828,0.00384159,0,0,0.0220907,0.0136142,3.3738e-05,0,0.013578,0,0,0,0,0.000103937,0.0724422,3.7449e-05,0,0,0,0.000722004,1.3845e-05,0,0.000590749,0,0,0.000107404,0,4.2613e-05,0.0912794,5.4923e-05,0,0,0.000435727,32.625
12.2215,10.318,0,1.90061,0,0,0,0,3.34557,1.21168,1.06579,0,0,0,1.81423,0.774321,0,0.540898,0,0.0288927,0.424067,0.0293301,9.02331,1.27705,0.0594044,0.0434318,0.287982,0,0.413769,0.0223086,0,0.377343,0,0.000927417,0.00861864,0.00102032,2.80616,0.318398,0.0041281,0,0,0.0205124,0.0149078,3.2313e-05,0,0.0148723,0,0,0,0,0.00015213,0.0723943,3.663e-05,0,0,0,0.000720606,1.4667e-05,0,0.000589673,0,0,0.000107411,0,4.261e-05,0.0911081,5.7095e-05,0,0,0.000262095,32.6248
12.2214,10.3527,0,1.86589,0,0,0,0,3.34911,1.181,1.03839,0,0,0,1.84168,0.778511,0,0.577185,0,0.0295578,0.412631,0.0266727,9.06432,1.23053,0.0592996,0.043236,0.28327,0,0.422323,0.0229797,0,0.369968,0,0.000915003,0.0239328,0.00105022,2.80651,0.318175,0.00372923,0,0,0.0208984,0.0149926,4.0893e-05,0,0.0149483,0,0,0,0,0.000120349,0.0724175,3.7698e-05,0,0,0,0.00072248,1.4582e-05,0,0.000590291,0,0,0.000107696,0,4.1877e-05,0.091165,5.6882e-05,0,0,0.000318611,32.6249
12.2209,10.3172,0,1.90095,0,0,0,0,3.34583,1.21708,1.07148,0,0,0,1.80855,0.774386,0,0.586744,0,0.02817,0.376954,0.0263176,9.06122,1.24459,0.0593242,0.0425342,0.294033,0,0.408141,0.0227665,0,0.371644,0,0.000919383,0.00830862,0.00100608,2.80663,0.319471,0.00388433,0,0,0.0221176,0.0135689,3.1217e-05,0,0.0135352,0,0,0,0,0.000121392,0.0724256,4.4007e-05,0,0,0,0.000715407,1.3825e-05,0,0.000590463,0,0,0.000103289,0,4.2185e-05,0.0912131,6.0004e-05,0,0,0.000362204,32.6244
12.2212,10.5581,0,1.66056,0,0,0,0,3.34168,1.21616,1.06604,0,0,0,1.81348,0.775742,0,0.471741,0,0.0298749,0.491746,0.0291313,9.02481,1.29892,0.0593333,0.0433499,0.310976,0,0.393963,0.0234544,0,0.361814,0,0.000965745,0.00340423,0.00111686,2.79763,0.329692,0.00373572,0,0,0.0226029,0.0131864,3.4163e-05,0,0.0131496,0,0,0,0,0.000100072,0.0724432,4.1892e-05,0,0,0,0.000717358,1.4386e-05,0,0.000587672,0,0,0.000107404,0,4.2908e-05,0.0912493,5.93e-05,0,0,0.000401031,32.625
12.2211,10.5341,0,1.68458,0,0,0,0,3.34117,1.2363,1.08562,0,0,0,1.79395,0.774666,0,0.507102,0,0.0281154,0.439814,0.0284471,9.05796,1.2481,0.0593575,0.0433658,0.292572,0,0.40838,0.0229285,0,0.369898,0,0.000930019,0.0102091,0.00108861,2.79797,0.329191,0.00364667,0,0,0.0227077,0.013262,3.3319e-05,0,0.0132262,0,0,0,0,0.0001017,0.0724418,4.1206e-05,0,0,0,0.000718866,1.361e-05,0,0.000590721,0,0,0.000105021,0,4.2996e-05,0.0913047,6.1281e-05,0,0,0.000454075,32.625
12.2212,10.5574,0,1.66123,0,0,0,0,3.34481,1.21011,1.06284,0,0,0,1.81666,0.776824,0,0.501637,0,0.0294861,0.464072,0.028176,9.05046,1.25208,0.0593097,0.0431491,0.291287,0,0.410985,0.023093,0,0.363605,0,0.000950535,0.0190109,0.00109698,2.78067,0.347659,0.00373369,0,0,0.0234833,0.0123534,3.2956e-05,0,0.0123181,0,0,0,0,0.000120647,0.0724192,4.0156e-05,0,0,0,0.000725724,1.4217e-05,0,0.00060375,0,0,9.9524e-05,0,3.4993e-05,0.0912978,4.8055e-05,0,0,0.0113995,32.625
12.2206,10.5687,0,1.64942,0,0,0,0,3.32439,1.21909,1.05128,0,0,0,1.82824,0.777456,0,0.500977,0,0.0300574,0.474939,0.0282237,9.04448,1.25389,0.059328,0.0433044,0.287647,0,0.413315,0.0228441,0,0.373874,0,0.000973396,0.0113514,0.00102955,2.79567,0.331373,0.00373496,0,0,0.0231817,0.0127054,3.7114e-05,0,0.0126656,0,0,0,0,0.000117449,0.0724234,3.9572e-05,0,0,0,0.000726355,1.5005e-05,0,0.00060477,0,0,9.7335e-05,0,3.5127e-05,0.0912599,4.6189e-05,0,0,0.0113632,32.6245
12.2212,10.5781,0,1.64056,0,0,0,0,3.34528,1.19861,1.05179,0,0,0,1.8278,0.777052,0,0.486863,0,0.0300777,0.48757,0.029535,9.04451,1.25727,0.0593138,0.0433358,0.291949,0,0.410006,0.0229702,0,0.369629,0,0.000918279,0.0121252,0.00107928,2.78592,0.340871,0.00372824,0,0,0.0220218,0.0138066,3.5781e-05,0,0.0137677,0,0,0,0,0.000125784,0.0724294,4.1007e-05,0,0,0,0.000724362,1.4903e-05,0,0.000599813,0,0,0.000101495,0,3.5841e-05,0.0912242,4.607e-05,0,0,0.0113286,32.6249
12.2212,10.5348,0,1.68382,0,0,0,0,3.34082,1.23785,1.08697,0,0,0,1.79261,0.777412,0,0.486198,0,0.0280563,0.454714,0.0295013,9.05096,1.25393,0.059281,0.0432833,0.29281,0,0.408295,0.0231226,0,0.370118,0,0.000919732,0.00976723,0.00109612,2.78972,0.337925,0.00381911,0,0,0.0232774,0.012491,3.1732e-05,0,0.0124566,0,0,0,0,0.000115226,0.0724427,4.1472e-05,0,0,0,0.000724321,1.4491e-05,0,0.000597796,0,0,0.000103643,0,3.5897e-05,0.091242,4.5564e-05,0,0,0.0113471,32.625
12.2211,10.5809,0,1.63768,0,0,0,0,3.34309,1.20115,1.0523,0,0,0,1.82713,0.778574,0,0.484416,0,0.0302808,0.488082,0.029548,9.05922,1.2472,0.0593979,0.0433079,0.292647,0,0.408344,0.0230212,0,0.36551,0,0.000925596,0.0143468,0.00124711,2.79567,0.330509,0.00370828,0,0,0.0223048,0.0135717,3.3166e-05,0,0.0135359,0,0,0,0,0.000109602,0.0724425,4.1348e-05,0,0,0,0.000724968,1.4134e-05,0,0.000619927,0,0,8.1706e-05,0,3.7024e-05,0.0912919,5.6305e-05,0,0,0.00044744,32.625
12.2204,10.5818,0,1.63628,0,0,0,0,3.34314,1.20044,1.05145,0,0,0,1.8281,0.777108,0,0.518125,0,0.0300781,0.461097,0.0266573,9.06141,1.24515,0.0592897,0.0431829,0.292719,0,0.408813,0.0223777,0,0.377276,0,0.000913271,0.00392106,0.000991048,2.79797,0.328181,0.00362854,0,0,0.0216891,0.0142359,3.9847e-05,0,0.0141928,0,0,0,0,0.000124586,0.0724291,4.2598e-05,0,0,0,0.000722641,1.5578e-05,0,0.000620326,0,0,7.8649e-05,0,3.7062e-05,0.0912002,6.2925e-05,0,0,0.000348915,32.6244
12.2214,10.514,0,1.7046,0,0,0,0,3.33718,1.20825,1.05378,0,0,0,1.82613,0.775811,0,0.479541,0,0.0294728,0.494645,0.0296213,9.05022,1.25645,0.0592079,0.0437705,0.294085,0,0.404472,0.0227096,0,0.370172,0,0.00114878,0.00593804,0.00106488,2.79945,0.325995,0.00360667,0,0,0.0217054,0.0142945,3.92e-05,0,0.0142517,0,0,0,0,9.2237e-05,0.0724334,4.0597e-05,0,0,0,0.000721311,1.5163e-05,0,0.000620591,0,0,7.7726e-05,0,3.5573e-05,0.0912118,6.1276e-05,0,0,0.000360621,32.6249
12.2214,10.5268,0,1.69185,0,0,0,0,3.34078,1.22378,1.07277,0,0,0,1.80714,0.775997,0,0.47789,0,0.0286649,0.477342,0.0297866,9.03045,1.27775,0.0592286,0.043788,0.293524,0,0.405577,0.0226541,0,0.371697,0,0.000944731,0.00581436,0.0010161,2.80007,0.326399,0.00355504,0,0,0.0225176,0.0135715,3.5618e-05,0,0.0135335,0,0,0,0,9.3144e-05,0.0724333,3.9693e-05,0,0,0,0.000722482,1.6284e-05,0,0.000620211,0,0,7.8299e-05,0,3.5687e-05,0.0912367,5.9467e-05,0,0,0.000386218,32.625
12.2214,10.5274,0,1.69122,0,0,0,0,3.33902,1.19557,1.04282,0,0,0,1.83707,0.77845,0,0.502696,0,0.0294431,0.483737,0.0267428,9.0582,1.24754,0.059146,0.0435185,0.29259,0,0.407582,0.0232021,0,0.362008,0,0.000969265,0.0168762,0.00112125,2.80442,0.323638,0.00365546,0,0,0.0232448,0.0127406,4.09e-05,0,0.0126972,0,0,0,0,9.98e-05,0.0724243,3.9677e-05,0,0,0,0.00072446,1.5269e-05,0,0.000620292,0,0,7.9405e-05,0,3.5834e-05,0.0912648,5.9337e-05,0,0,0.000415,32.625
12.2209,10.528,0,1.6901,0,0,0,0,3.33727,1.23235,1.07799,0,0,0,1.8019,0.776406,0,0.486895,0,0.0285367,0.46406,0.0289127,9.04978,1.25657,0.059338,0.0437074,0.293969,0,0.404485,0.0227442,0,0.370089,0,0.000962047,0.00621271,0.00104685,2.79834,0.32847,0.00360541,0,0,0.0231998,0.0128259,3.3708e-05,0,0.0127896,0,0,0,0,9.8543e-05,0.0724275,3.7475e-05,0,0,0,0.000724974,1.5324e-05,0,0.00062,0,0,7.9254e-05,0,3.5832e-05,0.0913172,5.9063e-05,0,0,0.000466541,32.6245
12.2214,10.5157,0,1.70295,0,0,0,0,3.34064,1.20744,1.05631,0,0,0,1.82353,0.776695,0,0.488358,0,0.0293804,0.483305,0.0287487,9.04985,1.25649,0.0592673,0.0436642,0.294058,0,0.404493,0.02327,0,0.3634,0,0.000961341,0.0123702,0.00108342,2.80232,0.325892,0.00367046,0,0,0.0234653,0.012471,3.2997e-05,0,0.0124355,0,0,0,0,0.000104912,0.0724293,4.0219e-05,0,0,0,0.000719196,1.5922e-05,0,0.000617144,0,0,7.8067e-05,0,3.8908e-05,0.0913103,4.7534e-05,0,0,0.0114091,32.6251
12.2214,10.527,0,1.69164,0,0,0,0,3.323,1.24555,1.07669,0,0,0,1.8032,0.776561,0,0.477353,0,0.0285151,0.473633,0.0297692,9.01118,1.2943,0.059299,0.0436666,0.291516,0,0.408499,0.0227164,0,0.373958,0,0.000990468,0.00635391,0.0010216,2.79985,0.327507,0.00365465,0,0,0.0234178,0.0125354,3.3165e-05,0,0.0124996,0,0,0,0,0.000107504,0.0724254,3.7614e-05,0,0,0,0.000720991,1.3887e-05,0,0.00061717,0,0,8.041e-05,0,3.8835e-05,0.0912735,4.5949e-05,0,0,0.0113744,32.625
12.2214,10.4967,0,1.72184,0,0,0,0,3.33275,1.23513,1.07621,0,0,0,1.80364,0.775756,0,0.485898,0,0.0283947,0.467751,0.0289596,9.05552,1.25194,0.0592343,0.0438001,0.293829,0,0.40474,0.0226988,0,0.36987,0,0.000943366,0.00673398,0.00106192,2.79908,0.326868,0.00354897,0,0,0.0223493,0.0137393,3.2287e-05,0,0.0137045,0,0,0,0,0.00011068,0.072422,3.9555e-05,0,0,0,0.000717763,1.4227e-05,0,0.000614471,0,0,8.1109e-05,0,4.1013e-05,0.0912294,4.6607e-05,0,0,0.0113304,32.625
12.2209,10.5279,0,1.69014,0,0,0,0,3.33584,1.19865,1.043,0,0,0,1.83691,0.779025,0,0.510108,0,0.0296807,0.476403,0.0261852,9.05875,1.24946,0.059269,0.0438173,0.293634,0,0.404898,0.022868,0,0.370357,0,0.000956741,0.00616914,0.00109226,2.79606,0.330391,0.00360959,0,0,0.0234843,0.0125149,3.3186e-05,0,0.0124792,0,0,0,0,0.000101102,0.0724314,3.8425e-05,0,0,0,0.000717969,1.3713e-05,0,0.000613394,0,0,8.2084e-05,0,4.1392e-05,0.091254,4.3349e-05,0,0,0.0113584,32.6245
12.221,11.6905,0,0.528043,0,0,0,0,3.33882,1.26129,1.10796,0,0,0,1.77145,0.781031,0,0.528984,0,0.0328281,0.385489,0.0285423,9.09195,1.22119,0.0597786,0.0427257,0.301288,0,0.40444,0.0234613,0,0.364911,0,0.000935273,0.0106089,0.00123302,2.78569,0.340111,0.00380823,0,0,0.0214161,0.014321,3.133e-05,0,0.0142872,0,0,0,0,0.000103843,0.0724355,4.0658e-05,0,0,0,0.000725238,1.4878e-05,0,0.000620562,0,0,8.153e-05,0,4.3393e-05,0.0913121,5.4563e-05,0,0,0.000478518,32.625
12.2212,11.7035,0,0.515048,0,0,0,0,3.34747,1.23559,1.09102,0,0,0,1.78839,0.783262,0,0.587899,0,0.032124,0.341343,0.0283715,9.09148,1.1945,0.059994,0.0427664,0.272645,0,0.429686,0.0227342,0,0.376976,0,0.000929276,0.0248206,0.00100203,2.79209,0.332515,0.00375357,0,0,0.0198268,0.0159452,4.0816e-05,0,0.0159004,0,0,0,0,0.000105481,0.072442,4.6683e-05,0,0,0,0.000719691,1.457e-05,0,0.000620812,0,0,7.5727e-05,0,4.34e-05,0.091197,5.7248e-05,0,0,0.000359212,32.6249
12.2211,11.6804,0,0.538166,0,0,0,0,3.33976,1.25787,1.10554,0,0,0,1.77384,0.782548,0,0.554568,0,0.0299124,0.361311,0.0297432,9.0654,1.21807,0.0595018,0.0420705,0.270771,0,0.431958,0.0229068,0,0.36996,0,0.000954157,0.033933,0.0010251,2.79476,0.330015,0.00383801,0,0,0.0197622,0.0159333,3.209e-05,0,0.0158983,0,0,0,0,0.000104031,0.0724371,4.1468e-05,0,0,0,0.000725553,1.7564e-05,0,0.000624737,0,0,7.4962e-05,0,4.1004e-05,0.0912447,6.4388e-05,0,0,0.000399072,32.6249
12.2206,11.6821,0,0.535934,0,0,0,0,3.35019,1.23972,1.09774,0,0,0,1.78168,0.782732,0,0.572915,0,0.0304886,0.350564,0.0293024,9.05995,1.21573,0.0593984,0.0420291,0.265162,0,0.438527,0.0228661,0,0.371455,0,0.00093541,0.0390523,0.0010295,2.79611,0.330388,0.00378027,0,0,0.0214017,0.0144336,3.648e-05,0,0.0143941,0,0,0,0,0.000106462,0.0724361,4.0626e-05,0,0,0,0.000726124,1.4723e-05,0,0.000623633,0,0,7.9597e-05,0,4.1123e-05,0.0912738,5.8899e-05,0,0,0.000434621,32.6244
